Clusters	Gene1	Gene2
0	ENSG00000231252.1	ENSG00000252263.1
0	ENSG00000226833.1	ENSG00000180758.10
0	ENSG00000216131.1	ENSG00000224963.2
0	ENSG00000233615.1	ENSG00000248394.1
0	ENSG00000207327.1	ENSG00000270959.1
0	ENSG00000259989.1	ENSG00000235049.1
0	ENSG00000234186.2	ENSG00000266088.1
0	ENSG00000225193.5	ENSG00000166959.3
0	ENSG00000248394.1	ENSG00000239389.3
0	ENSG00000258572.1	ENSG00000258116.1
0	ENSG00000256968.1	ENSG00000271826.1
0	ENSG00000169071.10	ENSG00000243847.2
0	ENSG00000237719.1	ENSG00000185130.4
0	ENSG00000260577.1	ENSG00000267804.1
0	ENSG00000257954.1	ENSG00000258745.1
0	ENSG00000265535.1	ENSG00000212027.1
0	ENSG00000220749.3	ENSG00000267387.1
0	ENSG00000242258.1	ENSG00000267366.1
0	ENSG00000261821.1	ENSG00000260395.1
0	ENSG00000211921.1	ENSG00000233971.1
0	ENSG00000158516.7	ENSG00000204174.2
0	ENSG00000177452.7	ENSG00000185972.4
0	ENSG00000116748.15	ENSG00000253414.2
0	ENSG00000273145.1	ENSG00000258611.2
0	ENSG00000238900.1	ENSG00000237721.1
0	ENSG00000263412.1	ENSG00000251000.1
0	ENSG00000236637.1	ENSG00000262670.1
0	ENSG00000186818.8	ENSG00000264964.1
0	ENSG00000238015.2	ENSG00000216740.2
0	ENSG00000112782.11	ENSG00000155657.19
0	ENSG00000250846.2	ENSG00000218732.1
0	ENSG00000231274.4	ENSG00000254469.3
0	ENSG00000188505.4	ENSG00000183067.5
0	ENSG00000186322.9	ENSG00000227186.1
0	ENSG00000269911.1	ENSG00000105369.5
0	ENSG00000261790.1	ENSG00000180189.9
0	ENSG00000266235.1	ENSG00000264590.1
0	ENSG00000201185.1	ENSG00000122012.9
0	ENSG00000111199.6	ENSG00000259920.1
0	ENSG00000259644.1	ENSG00000233680.4
0	ENSG00000259116.1	ENSG00000214108.4
0	ENSG00000224831.2	ENSG00000201498.1
0	ENSG00000238309.1	ENSG00000099953.5
0	ENSG00000206992.1	ENSG00000252061.1
0	ENSG00000255118.1	ENSG00000003400.10
0	ENSG00000254867.1	ENSG00000249196.2
0	ENSG00000260361.1	ENSG00000262185.1
0	ENSG00000174236.2	ENSG00000158639.7
0	ENSG00000262420.2	ENSG00000124839.8
0	ENSG00000201724.1	ENSG00000239128.1
0	ENSG00000260743.1	ENSG00000228404.1
0	ENSG00000252196.1	ENSG00000236166.1
0	ENSG00000168634.4	ENSG00000241255.1
0	ENSG00000260589.1	ENSG00000207172.1
0	ENSG00000243027.2	ENSG00000266129.1
0	ENSG00000236790.1	ENSG00000188672.12
0	ENSG00000144642.16	ENSG00000204577.7
0	ENSG00000237232.3	ENSG00000132185.12
0	ENSG00000226791.3	ENSG00000273199.1
0	ENSG00000267206.1	ENSG00000226958.1
0	ENSG00000224918.1	ENSG00000270421.1
0	ENSG00000231804.1	ENSG00000221521.1
0	ENSG00000217897.2	ENSG00000258099.1
0	ENSG00000255735.1	ENSG00000188910.7
0	ENSG00000105851.6	ENSG00000142748.8
0	ENSG00000241556.1	ENSG00000272296.1
0	ENSG00000233148.2	ENSG00000232500.1
0	ENSG00000268758.1	ENSG00000100473.11
0	ENSG00000240618.1	ENSG00000228252.4
0	ENSG00000230897.1	ENSG00000253054.1
0	ENSG00000244522.2	ENSG00000142623.8
0	ENSG00000256827.1	ENSG00000189223.9
0	ENSG00000075702.12	ENSG00000257038.1
0	ENSG00000075643.5	ENSG00000263884.1
0	ENSG00000188766.8	ENSG00000182591.4
0	ENSG00000213077.5	ENSG00000142945.8
0	ENSG00000196559.3	ENSG00000026751.12
0	ENSG00000223249.1	ENSG00000100024.10
0	ENSG00000105929.11	ENSG00000116701.10
0	ENSG00000232129.1	ENSG00000238996.1
0	ENSG00000196734.6	ENSG00000237676.1
0	ENSG00000255372.1	ENSG00000179636.10
0	ENSG00000089356.12	ENSG00000271789.1
0	ENSG00000266897.1	ENSG00000255507.1
0	ENSG00000129680.11	ENSG00000201382.1
0	ENSG00000233330.1	ENSG00000244116.1
0	ENSG00000240382.1	ENSG00000231878.1
0	ENSG00000269970.1	ENSG00000221520.1
0	ENSG00000214914.3	ENSG00000231990.1
0	ENSG00000273198.1	ENSG00000229119.3
0	ENSG00000243024.2	ENSG00000212456.1
0	ENSG00000247324.2	ENSG00000128573.18
0	ENSG00000252598.1	ENSG00000199514.1
0	ENSG00000272254.1	ENSG00000183336.7
0	ENSG00000269810.1	ENSG00000240173.2
0	ENSG00000138669.5	ENSG00000151725.7
0	ENSG00000221294.1	ENSG00000234775.1
0	ENSG00000270880.1	ENSG00000240864.1
0	ENSG00000225098.1	ENSG00000265936.1
0	ENSG00000201180.1	ENSG00000236908.2
0	ENSG00000225511.2	ENSG00000206784.1
0	ENSG00000178715.7	ENSG00000271049.1
0	ENSG00000249776.1	ENSG00000270097.1
0	ENSG00000101049.10	ENSG00000200579.1
0	ENSG00000213122.4	ENSG00000264864.1
0	ENSG00000254598.2	ENSG00000260019.1
0	ENSG00000264026.1	ENSG00000211931.1
0	ENSG00000228243.2	ENSG00000253309.2
0	ENSG00000106128.14	ENSG00000260927.1
0	ENSG00000167306.14	ENSG00000107018.6
0	ENSG00000268592.2	ENSG00000253492.1
0	ENSG00000222777.1	ENSG00000229806.1
0	ENSG00000201388.1	ENSG00000175325.2
0	ENSG00000205177.5	ENSG00000186056.5
0	ENSG00000260368.1	ENSG00000260781.1
0	ENSG00000116205.6	ENSG00000258851.1
0	ENSG00000264370.1	ENSG00000129474.11
0	ENSG00000263422.1	ENSG00000102239.4
0	ENSG00000132554.15	ENSG00000223754.1
0	ENSG00000200281.1	ENSG00000236304.1
0	ENSG00000258590.1	ENSG00000254872.2
0	ENSG00000268598.1	ENSG00000266399.1
0	ENSG00000227910.1	ENSG00000264175.1
0	ENSG00000189011.9	ENSG00000199833.1
0	ENSG00000244582.2	ENSG00000250284.1
0	ENSG00000271398.1	ENSG00000246523.3
0	ENSG00000230615.2	ENSG00000267323.1
0	ENSG00000254842.2	ENSG00000241223.2
0	ENSG00000164129.7	ENSG00000271420.1
0	ENSG00000171227.6	ENSG00000181963.5
0	ENSG00000242048.2	ENSG00000207336.1
0	ENSG00000201527.1	ENSG00000142945.8
0	ENSG00000243027.2	ENSG00000224157.1
0	ENSG00000168038.6	ENSG00000163735.6
0	ENSG00000105808.13	ENSG00000254298.1
0	ENSG00000249850.1	ENSG00000213889.6
0	ENSG00000266509.1	ENSG00000249779.1
0	ENSG00000197471.7	ENSG00000223452.2
0	ENSG00000258450.1	ENSG00000259120.2
0	ENSG00000218502.3	ENSG00000165072.9
0	ENSG00000239065.1	ENSG00000258240.1
0	ENSG00000241188.2	ENSG00000241418.1
0	ENSG00000248394.1	ENSG00000155754.10
0	ENSG00000228135.1	ENSG00000242747.1
0	ENSG00000136110.8	ENSG00000264743.2
0	ENSG00000236719.2	ENSG00000145888.6
0	ENSG00000272264.1	ENSG00000259383.1
0	ENSG00000227625.2	ENSG00000154102.6
0	ENSG00000217653.1	ENSG00000002745.8
0	ENSG00000214820.3	ENSG00000188505.4
0	ENSG00000066405.8	ENSG00000237877.2
0	ENSG00000228171.1	ENSG00000259475.1
0	ENSG00000238525.1	ENSG00000170891.6
0	ENSG00000228925.1	ENSG00000272950.1
0	ENSG00000127743.5	ENSG00000205918.5
0	ENSG00000250831.1	ENSG00000237862.1
0	ENSG00000137251.11	ENSG00000254872.2
0	ENSG00000263466.1	ENSG00000225096.1
0	ENSG00000226419.2	ENSG00000243007.1
0	ENSG00000237296.5	ENSG00000224106.1
0	ENSG00000229590.2	ENSG00000224426.1
0	ENSG00000237781.2	ENSG00000270814.1
0	ENSG00000185055.6	ENSG00000238049.2
0	ENSG00000231856.1	ENSG00000252148.1
0	ENSG00000256050.2	ENSG00000187098.10
0	ENSG00000201770.1	ENSG00000267364.1
0	ENSG00000266905.1	ENSG00000136574.13
0	ENSG00000254671.1	ENSG00000248099.3
0	ENSG00000154162.9	ENSG00000236444.2
0	ENSG00000258412.1	ENSG00000130595.12
0	ENSG00000273464.1	ENSG00000236523.2
0	ENSG00000226421.1	ENSG00000127530.2
0	ENSG00000235862.2	ENSG00000273267.1
0	ENSG00000223588.1	ENSG00000151963.4
0	ENSG00000225864.1	ENSG00000255987.1
0	ENSG00000170160.12	ENSG00000237741.1
0	ENSG00000226673.1	ENSG00000270230.1
0	ENSG00000154485.4	ENSG00000228970.5
0	ENSG00000235335.2	ENSG00000164935.2
0	ENSG00000259584.1	ENSG00000259584.1
0	ENSG00000203663.2	ENSG00000235296.1
0	ENSG00000267443.1	ENSG00000263065.1
0	ENSG00000187223.3	ENSG00000272606.1
0	ENSG00000123977.5	ENSG00000233799.1
0	ENSG00000268866.1	ENSG00000264701.1
0	ENSG00000132854.14	ENSG00000105374.5
0	ENSG00000185404.12	ENSG00000235605.1
0	ENSG00000234354.2	ENSG00000267649.1
0	ENSG00000044524.6	ENSG00000269376.1
0	ENSG00000250404.1	ENSG00000234405.1
0	ENSG00000239821.2	ENSG00000241556.1
0	ENSG00000199038.1	ENSG00000146197.7
0	ENSG00000164500.6	ENSG00000172404.4
0	ENSG00000142538.1	ENSG00000133063.11
0	ENSG00000228723.2	ENSG00000130720.8
0	ENSG00000235313.1	ENSG00000207257.1
0	ENSG00000215589.3	ENSG00000207003.1
0	ENSG00000272856.1	ENSG00000230370.1
0	ENSG00000166153.12	ENSG00000237927.1
0	ENSG00000252211.1	ENSG00000165568.13
0	ENSG00000188112.4	ENSG00000227821.1
0	ENSG00000184551.4	ENSG00000130270.12
0	ENSG00000244926.2	ENSG00000232851.2
0	ENSG00000269938.1	ENSG00000163206.5
0	ENSG00000226051.2	ENSG00000266066.1
0	ENSG00000171551.7	ENSG00000271931.1
0	ENSG00000259121.2	ENSG00000251333.3
0	ENSG00000250678.1	ENSG00000213071.6
0	ENSG00000264964.1	ENSG00000244641.2
0	ENSG00000237137.1	ENSG00000262202.3
0	ENSG00000211663.2	ENSG00000270949.1
0	ENSG00000256618.1	ENSG00000122691.8
0	ENSG00000251754.1	ENSG00000147402.7
0	ENSG00000233231.1	ENSG00000223390.1
0	ENSG00000200843.1	ENSG00000271931.1
0	ENSG00000186280.5	ENSG00000223546.2
0	ENSG00000230804.2	ENSG00000235760.3
0	ENSG00000174125.3	ENSG00000258279.2
0	ENSG00000254420.1	ENSG00000255074.1
0	ENSG00000272825.1	ENSG00000259937.1
0	ENSG00000184811.3	ENSG00000227713.1
0	ENSG00000256186.1	ENSG00000262899.1
0	ENSG00000201085.1	ENSG00000270469.1
0	ENSG00000233610.1	ENSG00000271267.1
0	ENSG00000258521.1	ENSG00000235772.1
0	ENSG00000230683.1	ENSG00000215014.3
0	ENSG00000151882.7	ENSG00000233725.3
0	ENSG00000255867.1	ENSG00000196549.6
0	ENSG00000228208.2	ENSG00000256537.1
0	ENSG00000256533.1	ENSG00000226874.1
0	ENSG00000239912.1	ENSG00000269923.1
0	ENSG00000254610.1	ENSG00000134242.11
0	ENSG00000227220.1	ENSG00000199411.1
0	ENSG00000268129.1	ENSG00000259584.1
0	ENSG00000254101.1	ENSG00000254938.1
0	ENSG00000235204.1	ENSG00000255847.1
0	ENSG00000160951.3	ENSG00000262180.1
0	ENSG00000260698.1	ENSG00000259780.2
0	ENSG00000200917.1	ENSG00000248185.1
0	ENSG00000124529.3	ENSG00000131042.9
0	ENSG00000207293.1	ENSG00000238271.2
0	ENSG00000236194.2	ENSG00000122304.6
0	ENSG00000260589.1	ENSG00000100065.10
0	ENSG00000266463.1	ENSG00000259977.1
0	ENSG00000249150.1	ENSG00000148735.10
0	ENSG00000232987.1	ENSG00000232173.2
0	ENSG00000270927.1	ENSG00000082074.11
0	ENSG00000223723.1	ENSG00000155269.7
0	ENSG00000259565.2	ENSG00000260455.1
0	ENSG00000259347.1	ENSG00000179131.7
0	ENSG00000255671.1	ENSG00000270972.1
0	ENSG00000261052.1	ENSG00000069764.5
0	ENSG00000234557.2	ENSG00000241084.1
0	ENSG00000268466.1	ENSG00000185155.7
0	ENSG00000207392.1	ENSG00000182366.5
0	ENSG00000150275.13	ENSG00000231829.2
0	ENSG00000265450.1	ENSG00000197566.5
0	ENSG00000255680.1	ENSG00000207600.1
0	ENSG00000236304.1	ENSG00000257070.1
0	ENSG00000009790.10	ENSG00000141527.12
0	ENSG00000272797.1	ENSG00000201793.1
0	ENSG00000260439.1	ENSG00000271623.1
0	ENSG00000246090.2	ENSG00000227742.1
0	ENSG00000213186.3	ENSG00000238996.1
0	ENSG00000235530.2	ENSG00000260288.2
0	ENSG00000224460.1	ENSG00000270711.1
0	ENSG00000224676.1	ENSG00000223701.3
0	ENSG00000201217.1	ENSG00000163293.7
0	ENSG00000226912.1	ENSG00000184012.7
0	ENSG00000113073.10	ENSG00000217624.2
0	ENSG00000203511.3	ENSG00000253398.1
0	ENSG00000269961.1	ENSG00000259598.1
0	ENSG00000199906.1	ENSG00000228915.3
0	ENSG00000201509.1	ENSG00000174899.6
0	ENSG00000267757.1	ENSG00000255963.1
0	ENSG00000260183.1	ENSG00000201786.1
0	ENSG00000218350.1	ENSG00000198106.7
0	ENSG00000272827.1	ENSG00000111729.8
0	ENSG00000257913.1	ENSG00000267694.1
0	ENSG00000197279.3	ENSG00000267011.1
0	ENSG00000154175.12	ENSG00000262769.1
0	ENSG00000261208.1	ENSG00000264553.1
0	ENSG00000242088.1	ENSG00000227825.3
0	ENSG00000187952.8	ENSG00000232259.1
0	ENSG00000227814.3	ENSG00000270356.1
0	ENSG00000150628.2	ENSG00000261788.1
0	ENSG00000263709.1	ENSG00000225386.1
0	ENSG00000236493.1	ENSG00000240747.3
0	ENSG00000235326.1	ENSG00000252111.1
0	ENSG00000197629.5	ENSG00000242242.1
0	ENSG00000212789.3	ENSG00000211575.1
0	ENSG00000180219.1	ENSG00000224237.1
0	ENSG00000260898.1	ENSG00000131096.6
0	ENSG00000237469.2	ENSG00000268842.1
0	ENSG00000269591.1	ENSG00000252271.1
0	ENSG00000253593.2	ENSG00000196468.5
0	ENSG00000227338.1	ENSG00000238366.1
0	ENSG00000272264.1	ENSG00000227392.1
0	ENSG00000129038.11	ENSG00000244094.1
0	ENSG00000161896.6	ENSG00000226235.1
0	ENSG00000254912.2	ENSG00000244086.1
0	ENSG00000249304.1	ENSG00000151062.10
0	ENSG00000270362.1	ENSG00000200591.1
0	ENSG00000233421.3	ENSG00000196143.4
0	ENSG00000115008.5	ENSG00000146410.7
0	ENSG00000259420.1	ENSG00000258769.1
0	ENSG00000235996.1	ENSG00000258485.2
0	ENSG00000158639.7	ENSG00000200156.1
0	ENSG00000199591.1	ENSG00000249460.1
0	ENSG00000204118.1	ENSG00000270814.1
0	ENSG00000198643.2	ENSG00000239776.2
0	ENSG00000260063.1	ENSG00000215942.2
0	ENSG00000228737.2	ENSG00000271938.1
0	ENSG00000249926.2	ENSG00000184106.4
0	ENSG00000273181.1	ENSG00000211936.2
0	ENSG00000238604.1	ENSG00000142632.12
0	ENSG00000249876.1	ENSG00000269220.1
0	ENSG00000266547.1	ENSG00000226386.1
0	ENSG00000271754.1	ENSG00000232818.2
0	ENSG00000255325.2	ENSG00000216109.1
0	ENSG00000251544.1	ENSG00000270993.1
0	ENSG00000252231.1	ENSG00000039537.9
0	ENSG00000169247.7	ENSG00000265600.1
0	ENSG00000252254.1	ENSG00000166589.8
0	ENSG00000168427.7	ENSG00000229703.2
0	ENSG00000243979.2	ENSG00000212171.1
0	ENSG00000224376.1	ENSG00000034971.10
0	ENSG00000251774.1	ENSG00000213133.4
0	ENSG00000269430.1	ENSG00000077984.4
0	ENSG00000233085.1	ENSG00000233476.2
0	ENSG00000250909.1	ENSG00000231589.1
0	ENSG00000242398.2	ENSG00000231993.1
0	ENSG00000206820.1	ENSG00000172459.2
0	ENSG00000267640.1	ENSG00000239593.1
0	ENSG00000257543.1	ENSG00000271029.1
0	ENSG00000254856.1	ENSG00000231207.1
0	ENSG00000213942.3	ENSG00000254527.1
0	ENSG00000227383.1	ENSG00000271327.1
0	ENSG00000269763.1	ENSG00000273382.1
0	ENSG00000258806.1	ENSG00000207280.1
0	ENSG00000238715.1	ENSG00000213612.3
0	ENSG00000260628.1	ENSG00000250892.1
0	ENSG00000243433.1	ENSG00000270999.1
0	ENSG00000237469.2	ENSG00000237711.1
0	ENSG00000217702.1	ENSG00000164045.7
0	ENSG00000227067.2	ENSG00000206658.1
0	ENSG00000157111.8	ENSG00000228791.3
0	ENSG00000201428.1	ENSG00000235772.1
0	ENSG00000244952.2	ENSG00000265611.1
0	ENSG00000252254.1	ENSG00000237419.1
0	ENSG00000234565.1	ENSG00000220586.1
0	ENSG00000255163.1	ENSG00000236953.1
0	ENSG00000235297.3	ENSG00000147402.7
0	ENSG00000256894.1	ENSG00000159212.8
0	ENSG00000180803.2	ENSG00000258517.1
0	ENSG00000117601.9	ENSG00000229939.1
0	ENSG00000250862.1	ENSG00000272848.1
0	ENSG00000115598.5	ENSG00000243705.1
0	ENSG00000121988.13	ENSG00000233216.1
0	ENSG00000272709.1	ENSG00000254165.1
0	ENSG00000185168.5	ENSG00000231466.2
0	ENSG00000228915.3	ENSG00000229992.1
0	ENSG00000237851.1	ENSG00000201231.1
0	ENSG00000196505.6	ENSG00000249926.2
0	ENSG00000235631.1	ENSG00000271755.1
0	ENSG00000267571.1	ENSG00000130513.6
0	ENSG00000079385.17	ENSG00000245571.2
0	ENSG00000226605.1	ENSG00000207581.1
0	ENSG00000196747.3	ENSG00000197826.7
0	ENSG00000232303.2	ENSG00000234176.1
0	ENSG00000229372.1	ENSG00000267801.1
0	ENSG00000239839.1	ENSG00000241708.2
0	ENSG00000200914.1	ENSG00000243871.2
0	ENSG00000221630.1	ENSG00000229831.2
0	ENSG00000200591.1	ENSG00000229044.1
0	ENSG00000235244.3	ENSG00000105205.6
0	ENSG00000262133.1	ENSG00000212190.1
0	ENSG00000231453.1	ENSG00000133136.3
0	ENSG00000271109.1	ENSG00000252209.1
0	ENSG00000226094.1	ENSG00000246082.2
0	ENSG00000135973.1	ENSG00000232415.1
0	ENSG00000224764.1	ENSG00000134940.9
0	ENSG00000271643.1	ENSG00000269921.1
0	ENSG00000255286.2	ENSG00000249619.1
0	ENSG00000200084.1	ENSG00000243353.1
0	ENSG00000272448.1	ENSG00000270264.1
0	ENSG00000227973.1	ENSG00000207715.1
0	ENSG00000130119.11	ENSG00000268705.1
0	ENSG00000238314.1	ENSG00000254812.1
0	ENSG00000239291.1	ENSG00000271198.1
0	ENSG00000199550.1	ENSG00000265724.1
0	ENSG00000236451.2	ENSG00000258780.1
0	ENSG00000187762.5	ENSG00000261462.1
0	ENSG00000242689.1	ENSG00000185860.9
0	ENSG00000222076.1	ENSG00000271888.1
0	ENSG00000200356.1	ENSG00000236047.1
0	ENSG00000249362.1	ENSG00000227638.2
0	ENSG00000259619.2	ENSG00000261212.1
0	ENSG00000168447.6	ENSG00000224418.1
0	ENSG00000248159.1	ENSG00000254598.2
0	ENSG00000262152.2	ENSG00000212520.1
0	ENSG00000236082.2	ENSG00000132185.12
0	ENSG00000240203.2	ENSG00000240419.1
0	ENSG00000221044.1	ENSG00000158014.10
0	ENSG00000267759.1	ENSG00000170421.7
0	ENSG00000265087.1	ENSG00000205884.2
0	ENSG00000230286.1	ENSG00000255260.1
0	ENSG00000199400.1	ENSG00000269980.1
0	ENSG00000186280.5	ENSG00000213793.3
0	ENSG00000136546.9	ENSG00000260555.1
0	ENSG00000213988.5	ENSG00000252913.1
0	ENSG00000248383.3	ENSG00000248936.1
0	ENSG00000236304.1	ENSG00000144229.7
0	ENSG00000253824.1	ENSG00000213931.1
0	ENSG00000269103.1	ENSG00000221216.1
0	ENSG00000265225.1	ENSG00000225544.1
0	ENSG00000272473.1	ENSG00000236592.4
0	ENSG00000205572.5	ENSG00000112297.10
0	ENSG00000253347.1	ENSG00000240419.1
0	ENSG00000235108.1	ENSG00000268148.1
0	ENSG00000240392.1	ENSG00000234961.1
0	ENSG00000255374.1	ENSG00000185561.8
0	ENSG00000270361.1	ENSG00000266651.1
0	ENSG00000262470.2	ENSG00000253123.2
0	ENSG00000206911.1	ENSG00000254913.1
0	ENSG00000233894.1	ENSG00000211853.1
0	ENSG00000257824.1	ENSG00000253213.1
0	ENSG00000187475.4	ENSG00000221963.5
0	ENSG00000139351.10	ENSG00000229065.1
0	ENSG00000161849.3	ENSG00000236463.1
0	ENSG00000230993.1	ENSG00000160401.10
0	ENSG00000168421.8	ENSG00000239002.2
0	ENSG00000257222.1	ENSG00000252919.1
0	ENSG00000205221.8	ENSG00000184357.3
0	ENSG00000247570.2	ENSG00000248671.3
0	ENSG00000259818.1	ENSG00000270445.1
0	ENSG00000141574.3	ENSG00000213236.3
0	ENSG00000230948.1	ENSG00000204960.5
0	ENSG00000234632.1	ENSG00000222108.1
0	ENSG00000243806.1	ENSG00000211581.1
0	ENSG00000163746.7	ENSG00000207922.1
0	ENSG00000267784.1	ENSG00000188095.3
0	ENSG00000214067.2	ENSG00000163071.6
0	ENSG00000113212.4	ENSG00000259520.1
0	ENSG00000260441.1	ENSG00000264102.1
0	ENSG00000099337.3	ENSG00000174600.9
0	ENSG00000242622.1	ENSG00000120337.7
0	ENSG00000207088.1	ENSG00000125804.9
0	ENSG00000113924.7	ENSG00000104783.7
0	ENSG00000242973.2	ENSG00000212171.1
0	ENSG00000246640.1	ENSG00000252098.1
0	ENSG00000249214.2	ENSG00000261275.1
0	ENSG00000248287.1	ENSG00000039537.9
0	ENSG00000259134.1	ENSG00000215244.2
0	ENSG00000188425.2	ENSG00000230069.3
0	ENSG00000232811.1	ENSG00000198018.6
0	ENSG00000164175.10	ENSG00000123496.3
0	ENSG00000241180.1	ENSG00000039068.14
0	ENSG00000259818.1	ENSG00000183765.16
0	ENSG00000174353.13	ENSG00000265971.1
0	ENSG00000227962.1	ENSG00000225200.2
0	ENSG00000231196.3	ENSG00000267787.1
0	ENSG00000251015.1	ENSG00000262539.1
0	ENSG00000260492.1	ENSG00000255741.1
0	ENSG00000206596.1	ENSG00000239194.1
0	ENSG00000234230.1	ENSG00000265542.1
0	ENSG00000188801.8	ENSG00000168491.5
0	ENSG00000226530.1	ENSG00000272859.1
0	ENSG00000260035.1	ENSG00000260777.1
0	ENSG00000224800.1	ENSG00000247911.3
0	ENSG00000226091.3	ENSG00000228206.2
0	ENSG00000206832.1	ENSG00000130600.11
0	ENSG00000200344.1	ENSG00000163251.3
0	ENSG00000237523.1	ENSG00000225364.1
0	ENSG00000163206.5	ENSG00000228522.2
0	ENSG00000109625.14	ENSG00000212593.1
0	ENSG00000227638.2	ENSG00000254756.1
0	ENSG00000188596.5	ENSG00000233430.2
0	ENSG00000166450.8	ENSG00000103472.5
0	ENSG00000186281.8	ENSG00000273044.1
0	ENSG00000204533.2	ENSG00000116205.6
0	ENSG00000226644.1	ENSG00000001626.10
0	ENSG00000258412.1	ENSG00000160013.4
0	ENSG00000179580.5	ENSG00000204188.3
0	ENSG00000203437.3	ENSG00000217258.2
0	ENSG00000228703.1	ENSG00000267604.1
0	ENSG00000185940.9	ENSG00000128276.6
0	ENSG00000258988.1	ENSG00000207245.1
0	ENSG00000261071.1	ENSG00000125998.7
0	ENSG00000253295.1	ENSG00000226124.2
0	ENSG00000213772.3	ENSG00000201109.1
0	ENSG00000169071.10	ENSG00000035499.8
0	ENSG00000207129.1	ENSG00000196873.11
0	ENSG00000241084.1	ENSG00000240194.2
0	ENSG00000261000.1	ENSG00000173540.8
0	ENSG00000229191.1	ENSG00000201180.1
0	ENSG00000228170.1	ENSG00000241529.2
0	ENSG00000213600.2	ENSG00000103472.5
0	ENSG00000164512.13	ENSG00000250273.1
0	ENSG00000172927.3	ENSG00000064205.6
0	ENSG00000129214.10	ENSG00000207355.1
0	ENSG00000213363.4	ENSG00000143954.8
0	ENSG00000221716.1	ENSG00000252652.1
0	ENSG00000233586.1	ENSG00000223546.2
0	ENSG00000172673.6	ENSG00000221643.1
0	ENSG00000106511.5	ENSG00000229137.2
0	ENSG00000239959.1	ENSG00000113088.5
0	ENSG00000147485.8	ENSG00000186919.8
0	ENSG00000271414.1	ENSG00000224476.3
0	ENSG00000226928.1	ENSG00000250141.1
0	ENSG00000231966.1	ENSG00000170417.10
0	ENSG00000223657.2	ENSG00000272092.1
0	ENSG00000226632.1	ENSG00000240913.2
0	ENSG00000137691.8	ENSG00000265780.1
0	ENSG00000120334.11	ENSG00000134516.11
0	ENSG00000119457.7	ENSG00000201217.1
0	ENSG00000254760.1	ENSG00000184937.8
0	ENSG00000230446.1	ENSG00000179914.4
0	ENSG00000154451.10	ENSG00000227582.2
0	ENSG00000215283.3	ENSG00000230451.2
0	ENSG00000163623.5	ENSG00000213033.4
0	ENSG00000105374.5	ENSG00000254363.2
0	ENSG00000236854.1	ENSG00000256039.1
0	ENSG00000234389.1	ENSG00000201563.1
0	ENSG00000214432.5	ENSG00000258001.1
0	ENSG00000110245.7	ENSG00000223181.1
0	ENSG00000126231.9	ENSG00000255909.1
0	ENSG00000199444.1	ENSG00000207007.1
0	ENSG00000265178.1	ENSG00000269282.1
0	ENSG00000173585.11	ENSG00000272323.1
0	ENSG00000140853.11	ENSG00000269892.1
0	ENSG00000270775.1	ENSG00000260282.1
0	ENSG00000217239.2	ENSG00000223235.1
0	ENSG00000260454.1	ENSG00000260787.1
0	ENSG00000155070.7	ENSG00000185554.10
0	ENSG00000167646.9	ENSG00000201709.1
0	ENSG00000203786.5	ENSG00000161905.8
0	ENSG00000212240.1	ENSG00000213994.3
0	ENSG00000224164.1	ENSG00000233293.1
0	ENSG00000231734.4	ENSG00000248208.1
0	ENSG00000267191.1	ENSG00000269047.1
0	ENSG00000231749.1	ENSG00000161180.6
0	ENSG00000271207.1	ENSG00000168907.9
0	ENSG00000228824.2	ENSG00000202093.1
0	ENSG00000249437.3	ENSG00000258859.1
0	ENSG00000259294.1	ENSG00000212182.1
0	ENSG00000211752.3	ENSG00000221429.1
0	ENSG00000182890.3	ENSG00000223391.2
0	ENSG00000162391.7	ENSG00000174776.6
0	ENSG00000250974.1	ENSG00000232396.2
0	ENSG00000174600.9	ENSG00000100629.12
0	ENSG00000266199.1	ENSG00000161896.6
0	ENSG00000244161.1	ENSG00000163016.5
0	ENSG00000256424.1	ENSG00000270989.1
0	ENSG00000224031.1	ENSG00000182271.8
0	ENSG00000254644.1	ENSG00000258422.1
0	ENSG00000268067.1	ENSG00000231680.1
0	ENSG00000012223.8	ENSG00000183840.5
0	ENSG00000249846.2	ENSG00000202000.1
0	ENSG00000265665.1	ENSG00000154274.10
0	ENSG00000238099.1	ENSG00000260038.1
0	ENSG00000239519.1	ENSG00000207642.1
0	ENSG00000158055.11	ENSG00000258517.1
0	ENSG00000225864.1	ENSG00000260190.1
0	ENSG00000177096.4	ENSG00000271638.1
0	ENSG00000253853.1	ENSG00000183486.8
0	ENSG00000240563.1	ENSG00000272006.1
0	ENSG00000234645.2	ENSG00000226745.2
0	ENSG00000260830.1	ENSG00000132681.12
0	ENSG00000254509.1	ENSG00000223247.1
